status,Short name,Next,Parent,Contest ID,Full name,Date,Location,Venue,Web,Scoreboard,Frozen SB,Standings,Rankings,ICPC standings,Any
,gwalior-2014,gwalior-2017,wf-2015,2609,2014 ACM-ICPC Asia Gwalior Regional Contest,2014-12-21,,,,,,,https://web.archive.org/web/20150701192622/http://www.icpcgwalior.org/doc/Final_Result.pdf,https://icpc.global/regionals/finder/Gwalior-2015/standings,Yes
,mathura-2022,-,awc-2022,5649,2022 ICPC Asia Mathura Kanpur Regional Contest,2023-04-09,,,https://kanpurarchive2022.indiaicpc.in/?page_id=55,,,https://kanpurarchive2022.indiaicpc.in/?page_id=724,,https://icpc.global/regionals/finder/ICPC-Mathura-2023/standings,Yes
,bombay-2004,-,wf-2005,989,2004 ACM Asia Programming Contest - Bombay,2004-12-06,,,https://web.archive.org/web/20071030001818/http://www.cse.iitb.ac.in/acm/conclude.html,https://web.archive.org/web/20041222153427/http://www.cse.iitb.ac.in/acm/detailed-results.html,,"https://web.archive.org/web/20071012162940/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=696, https://web.archive.org/web/20050320045228/http://www.cse.iitb.ac.in/acm/result.html",,,Yes
,bombay-2003,bombay-2004,wf-2004,1064,2003 ACM Asia Programming Contest - Bombay,2003-12-07,,,,,,https://web.archive.org/web/20071012205953/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=654,,,Yes
,coimbatore-2006,-,wf-2007,1219,2006 ACM Asia Programming Contest - Coimbatore,2006-12-17,,,https://web.archive.org/web/20070120070831/http://www.amrita.edu/icpc/2006/index.html,https://web.archive.org/web/20070122075200/http://www.amrita.edu/icpc/2006/Standings.html,,https://web.archive.org/web/20071011194617/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=772,,,Yes
,coimbatore-2005,coimbatore-2006,wf-2006,1197,2005 ACM Asia Programming Contest - Coimbatore,2005-12-12,,,https://web.archive.org/web/20051216180955/http://www.amrita.edu/icpc/,,,"https://web.archive.org/web/20071011194537/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=730, https://web.archive.org/web/20060507085957/http://www.amrita.edu/icpc/abstract.htm#team",,,Yes
,india-2016,-,wf-2017,3218,2016 ACM-ICPC Asia India-FINAL Contest,2016-12-30,,,,,,https://icpc.global/regionals/finder/AR-India-FINAL-2017/standings,,,Yes
,kharagpur-2021,-,awc-2021,4839,2021 ICPC Asia Kharagpur Regional Contest,,,,,,,,,,
,kharagpur-2020,kharagpur-2021,wf-2021,4492,2020 ICPC Asia Kharagpur Regional Contest,,,,,,,,,,
,kharagpur-2019,kharagpur-2020,awc-2019,4090,2019 ICPC Asia Kharagpur Regional Contest,2019-12-08,,,https://web.archive.org/web/20200729212417/http://acm.iitkgp.ac.in/,https://web.archive.org/web/20200623182215/https://www.codechef.com/public/rankings/ICPCKH19,,,,https://icpc.global/regionals/finder/Kharagpur-2020/standings,Yes
,kharagpur-2018,kharagpur-2019,wf-2019,3516,2018 ICPC Asia Kharagpur Regional Contest,2018-12-16,,,,,,https://web.archive.org/web/20181222213223/http://acm.iitkgp.ac.in/FinalStandingLocal.pdf,,https://icpc.global/regionals/finder/Kharagpur-2019/standings,Yes
,kharagpur-2017,kharagpur-2018,wf-2018,3444,2017 ACM-ICPC Asia Kharagpur Regional Contest,2017-12-17,,,,,,https://web.archive.org/web/20180127090441/http://acm.iitkgp.ac.in/AcmKgpRank2017.pdf,,https://icpc.global/regionals/finder/Kharagpur-2018/standings,Yes
,kharagpur-2016,kharagpur-2017,wf-2017,3089,2016 ACM-ICPC Asia Kharagpur Regional Contest,2016-12-18,,,,,,https://web.archive.org/web/20170519200542/http://acm.iitkgp.ac.in/onsite_rank_list_2k16.pdf,,https://icpc.global/regionals/finder/Kharagpur-2017/standings,Yes
,kharagpur-2014,kharagpur-2016,wf-2015,2617,2014 ACM-ICPC Asia Kharagpur Regional Contest,2014-12-07,,,https://web.archive.org/web/20151101110313/http://acm.iitkgp.ac.in/,https://web.archive.org/web/20150908081329/http://acm.iitkgp.ac.in/results/KharagpurSite_results.pdf,,,,https://icpc.global/regionals/finder/Kharagpur-2015/standings,Yes
,kharagpur-2013,kharagpur-2014,wf-2014,1900,2013 ACM-ICPC Asia Kharagpur Regional Contest,2013-12-15,,,https://web.archive.org/web/20140825043003/http://acm.iitkgp.ac.in/,https://web.archive.org/web/20170505222757/http://acm.iitkgp.ac.in/result_regional.html,,,,https://icpc.global/regionals/finder/Kharagpur-2014/standings,Yes
,kharagpur-2012,kharagpur-2013,wf-2013,1362,2012 ACM-ICPC Asia Kharagpur Regional Contest,2012-12-09,,,https://web.archive.org/web/20120729034505/http://acm.iitkgp.ac.in/,https://web.archive.org/web/20130806005437/http://acm.iitkgp.ac.in/result_regional.html,,,,https://icpc.global/regionals/finder/Kharagpur-2013/standings,Yes
future,chennai-2026,-,awc-2026,9660,2026 ICPC Asia Chennai Regional Contest,,,,,,,,,,
,chennai-2025,chennai-2026,awc-2025,9248,2025 ICPC Asia Chennai Regional Contest,2025-12-30,,,https://icpc-srmist-ktr.vercel.app/,https://icpc-iiitdm.vercel.app/Icpc%202025/ICPC%20Chennai%20Onsite%202025-%20Final%20Ranklist.pdf,,,,,Yes
,chennai-2024,chennai-2025,awc-2024,8877,2024 ICPC Asia Chennai Onsite Contest,2025-01-04,,,,,,https://icpc-iiitdm.vercel.app/Chennai%20Ranklist%202024%20Onsite.xlsx,,,Yes
,chennai-2023,chennai-2024,awc-2023,8237,2023 ICPC Asia Chennai Onsite Contest,2024-01-12,,,,,,,,,
,chennai-2017,chennai-2023,wf-2018,3437,2017 ACM-ICPC Asia Chennai Regional Contest,2017-12-12,,,,https://web.archive.org/web/20190828194639/http://icpc.hindustanuniv.ac.in/Chennai%20Rank%20AsiaType%202017.pdf,,,,https://icpc.global/regionals/finder/AR-Chennai-2018/standings,Yes
,chennai-2016,chennai-2017,wf-2017,3215,2016 ACM-ICPC Asia Chennai Regional Contest,2016-12-20,,,,,,,,https://icpc.global/regionals/finder/AR-Chennai-2017/standings,Yes
,chennai-2015,chennai-2016,wf-2016,2910,2015 ACM-ICPC Asia Chennai Regional Contest,2016-01-23,,,,,,,,https://icpc.global/regionals/finder/Chennai-2016/standings,Yes
future,aec-2026,-,wf-2027,9605,2026 ICPC Asia East Continent Final Contest,,,,,,,,,,
,aec-2025,aec-2026,wf-2026,9217,2025 ICPC Asia East Continent Final Contest,2026-02-02,,,,,,,,,
,aec-2024,aec-2025,wf-2025,9017,2024 ICPC Asia East Continent Final Contest,2024-12-29,,,,,,,,https://icpc.global/regionals/finder/Xian-2025/standings,Yes
,aec-2023,aec-2024,wf-2024,7694,2023 ICPC Asia East Continent Final Contest,2024-01-14,,,,https://codeforces.com/gym/104639/standings,,,,,Yes
,aec-2022,aec-2023,wf-2023,5537,2022 ICPC Asia East Continent Final Contest,2023-03-26,,,,,,,,,
,aec-2021,aec-2022,wf-2022,4718,2021 ICPC Asia-East Continent Final Contest,2022-07-22,,,,https://codeforces.com/gym/103861/standings,,,,https://icpc.global/regionals/finder/Asia-EC-League-Final-2022/standings,Yes
,aec-2020,aec-2021,wf-2021,4366,2020 ICPC Asia-East Continent Final Contest,2021-04-18,,,,,,,,https://icpc.global/regionals/finder/Asia-EC-League-Final-2021/standings,Yes
,aec-2019,aec-2020,wf-2020,4239,2019 ICPC Asia-East Continent Final Contest,2019-12-15,,,,https://web.archive.org/web/20200206051643/http://icpc.nwpu.edu.cn/home/scoreboard/,,,,https://icpc.global/regionals/finder/Asia-EC-League-Final-2020/standings,Yes
,aec-2018,aec-2019,wf-2019,3696,2018 ICPC Asia-East Continent Final,2018-12-16,,,,https://codeforces.com/gym/102056/standings,,,,https://icpc.global/regionals/finder/Asia-EC-League-Final-2019/standings,Yes
,aec-2017,aec-2018,wf-2018,3378,2017 ACM-ICPC Asia East Continent League Final,2017-12-17,,,https://web.archive.org/web/20200808231611/http://icpc.shu.edu.cn/,https://web.archive.org/web/20180308071522/http://board.acmicpc.cn/,,,,https://icpc.global/regionals/finder/Asia-EC-League-Final-2018/standings,Yes
,aec-2016,aec-2017,wf-2017,3098,2016 ACM-ICPC Asia CHINA-Final Contest,2016-12-11,,,https://web.archive.org/web/20180512190124/http://icpc.shu.edu.cn/Default.aspx?tabid=34079,https://web.archive.org/web/20170913043737/http://board.acmicpc.cn/,,,,https://icpc.global/regionals/finder/Asia-China-Final-2017/standings,Yes
,aec-2015,aec-2016,wf-2016,2875,2015 ACM-ICPC Asia EC-FINAL Contest,2015-12-13,,,,"https://web.archive.org/web/20160716130645/http://board.acmicpc.cn/, https://web.archive.org/web/20160315092830/http://board.acmicpc.info/icpc2015/shu_onsite.php",,,,https://icpc.global/regionals/finder/Asia-EC-2016/standings,Yes
future,shanghai-2026,-,wf-2027,9611,2026 ICPC Asia Shanghai Regional Contest,,,,,,,,,,
,shanghai-2025,shanghai-2026,wf-2026,9189,2025 ICPC Asia Shanghai Regional Contest,2025-11-23,,,,,,,,,
,shanghai-2024,shanghai-2025,wf-2025,9025,2024 ICPC Asia Shanghai Regional Contest,2024-11-17,,,,,,,,,
,shanghai-2023,shanghai-2024,wf-2024,7701,2023 ICPC Asia Shanghai Regional Contest,2024-01-14,,,,,,,,,
,shanghai-2022,shanghai-2023,wf-2023,6160,2022 ICPC Asia Shanghai Regional Contest,2023-03-26,,,,,,,,,
,shanghai-2021,shanghai-2022,wf-2022,4748,2021 ICPC Asia Shanghai Regional Contest,2021-11-28,,,,https://codeforces.com/gym/103446/standings,,,,https://icpc.global/regionals/finder/Shanghai-2022/standings,Yes
,shanghai-2020,shanghai-2021,wf-2021,4362,2020 ICPC Asia Shanghai Regional Contest,,,,,https://codeforces.com/gym/102900/standings,,,,,Yes
,shanghai-2019,shanghai-2020,wf-2020,4233,2019 ICPC Asia Shanghai Regional Contest,2019-11-24,,,,,,,,https://icpc.global/regionals/finder/Shanghai-2020/standings,Yes
,shanghai-2015,shanghai-2019,wf-2016,2930,2015 ACM-ICPC Asia Shanghai Regional Contest,2015-11-22,,,,https://web.archive.org/web/20160315093532/http://board.acmicpc.info/icpc2015/ecust_onsite.php,,,,,Yes
,shanghai-2014,shanghai-2015,wf-2015,2599,2014 ACM-ICPC Asia Shanghai Regional Contest,2014-12-07,,,,"https://web.archive.org/web/20150723064759/http://board.acmicpc.cn/, https://web.archive.org/web/20160315040953/http://board.acmicpc.info/icpc2014/shu_onsite.php",,,,,Yes
,shanghai-2011,shanghai-2014,wf-2012,800,2011 ACM-ICPC Asia Shanghai Regional Contest,2011-10-16,,,,https://web.archive.org/web/20121018082919/http://board.acmicpc.info/icpc2011/fdu_onsite.php,,,,https://icpc.global/regionals/finder/Shanghai-2012/standings,Yes
,shanghai-2009,shanghai-2011,wf-2010,509,2009 ACM-ICPC Asia Shanghai Regional Contest,2009-10-25,,,,https://web.archive.org/web/20100127043626/http://acm.dhu.edu.cn/Regional_onsite_rank.htm,,,,https://icpc.global/regionals/finder/Shanghai-2010/standings,Yes
,shanghai-2006,shanghai-2009,wf-2007,1132,2006 ACM Asia Programming Contest - Shanghai,2006-11-22,,,,,,https://web.archive.org/web/20080502051020/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=791,,,Yes
,shanghai-2004,shanghai-2006,wf-2005,1247,2004 ACM Asia Programming Contest - Shanghai,2004-12-05,,,,,,https://web.archive.org/web/20071012162930/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=694,,,Yes
,shanghai-2001,shanghai-2004,wf-2002,1234,2001 ACM Asia Programming Contest - Shanghai,2001-11-18,,,https://web.archive.org/web/20020324030130/http://acm.shu.edu.cn/,,,https://web.archive.org/web/20050302115305/http://www.swt.edu/~ch01/Rankings2001/Shanghaifinalstandings.htm,https://web.archive.org/web/20090102030824/http://icpc.baylor.edu/Past/icpc2002/regionals/ViewRegionalStandings.asp?ContestID=510,,Yes
,shanghai-2000,shanghai-2001,wf-2001,1061,"2000 ACM Asia Programming Contest, Shanghai",2000-10-22,,,https://web.archive.org/web/20010116043900/http://www.acm.shu.edu.cn/,,,https://web.archive.org/web/20010202172300/http://acm.shu.edu.cn/Pastyears/2000/full.html,"https://web.archive.org/web/20050222101230/http://swt.edu/~ch01/rankins2000/2000_shanghai.htm, https://web.archive.org/web/20060901131958/http://icpc.baylor.edu/past/icpc2001/regionals/ViewRegionalStandings.asp?ContestID=445",,Yes
,shanghai-1999,shanghai-2000,wf-2000,1048,"1999 ACM Asia Programming Contest, Shanghai",1999-11-28,,,,,,"https://web.archive.org/web/20050221192141/http://swt.edu/~ch01/rankings1999/Shanghai1999.htm, https://web.archive.org/web/20020111095710/http://icpc.baylor.edu/past/icpc2000/regionals/Shanghai99/Standings.html",,,Yes
,shanghai-1998,shanghai-1999,wf-1999,1046,"1998 ACM Asia Programming Contest, Shanghai",1998-11-28,,,,,,https://web.archive.org/web/20050223214514/http://www.swt.edu/~ch01/shanghairanking98.htm,,,Yes
,shanghai-1997,shanghai-1998,wf-1998,pre-cms,Asia Regional/Shanghai,,,,,,,https://web.archive.org/web/20050223214606/http://swt.edu/~ch01/shang97rank.htm,,,Yes
,shanghai-1996,shanghai-1997,wf-1997,pre-cms,Asian Programming Contest Region 2 (Shanghai),,,,,,,https://web.archive.org/web/20050220101757/http://swt.edu/~ch01/Rank96sh.htm,,,Yes
future,hong-kong-2026,-,wf-2027,9608,2026 ICPC Asia Hong Kong Regional Contest,,,,,,,,,,
,hong-kong-2025,hong-kong-2026,wf-2026,9229,2025 ICPC Asia Hong Kong Regional Contest,2025-11-30,,,,,,,,https://icpc.global/regionals/finder/HongKong-2026/standings,Yes
,hong-kong-2024,hong-kong-2025,wf-2025,9090,2024 ICPC Asia Hong Kong Regional Contest,2024-12-22,,,https://icpc2024.comp.polyu.edu.hk/,,,,,https://icpc.global/regionals/finder/HongKong-2025/standings,Yes
,hong-kong-2022,hong-kong-2024,wf-2023,5546,2022 ICPC Asia Hong Kong Regional Contest,2023-01-14,,,https://icpc2023.cse.cuhk.edu.hk/,,,https://icpc2023.cse.cuhk.edu.hk/standings.pdf,,https://icpc.global/regionals/finder/HongKong-City-2023/standings,Yes
,hong-kong-2019,hong-kong-2022,wf-2020,4229,2019 ICPC Asia Hong Kong Regional Contest,2019-12-01,,,,,,,,https://icpc.global/regionals/finder/Hong-Kong-City-2020/standings,Yes
,hong-kong-2018,hong-kong-2019,wf-2019,3720,2018 ICPC Asia Hong Kong Regional Contest,2018-11-18,,,https://web.archive.org/web/20181206132844/http://acmhk.cs.cityu.edu.hk/icpc,,,,,https://icpc.global/regionals/finder/Hong-Kong-City-2019/standings,Yes
,hong-kong-2017,hong-kong-2018,wf-2018,3368,2017 ACM-ICPC Asia Hong Kong Regional Contest,2017-11-19,,,,https://pclub.comp.polyu.edu.hk/acm/scoreboard.html,,,,,Yes
,hong-kong-2016,hong-kong-2017,wf-2017,3087,2016 ACM-ICPC Asia Hong Kong Regional Contest,2016-11-06,,,,"https://web.archive.org/web/20161117232335/http://board.acmicpc.info/icpc2016/cuhk_onsite.php, https://asiahk16.kattis.com/contests/asiahk16/standings",,,,https://icpc.global/regionals/finder/Hong-Kong-2017/standings,Yes
,hong-kong-2000,hong-kong-2016,wf-2001,991,"2000 ACM Asia Programming Contest, Hong Kong",2000-10-29,,,https://web.archive.org/web/20010714110745/http://www.cintec.cuhk.edu.hk/icpc2000/,,,,https://web.archive.org/web/20070816110012/http://icpc.baylor.edu/past/icpc2001/Regionals/ViewRegionalStandings.asp?ContestID=460,,Yes
,beijing-2018,-,wf-2019,3722,2018 ICPC Asia Beijing Regional Contest,2018-11-11,,,,,,,,,
,beijing-2017,beijing-2018,wf-2018,3376,2017 ACM-ICPC Asia Beijing Regional Contest,2017-11-19,,,,https://web.archive.org/web/20171228183730/http://board.acmicpc.info/icpc2017/pku_onsite.php,,,,,Yes
,beijing-2016,beijing-2017,wf-2017,3044,2016 ACM-ICPC Asia Beijing Regional Contest,2016-11-13,,,,https://web.archive.org/web/20171228135049/http://board.acmicpc.info/icpc2016/pku_onsite.php,,,,,Yes
,beijing-2015,beijing-2016,wf-2016,2917,2015 ACM-ICPC Asia Beijing Regional Contest,2015-11-15,,,,https://web.archive.org/web/20160315045416/http://board.acmicpc.info/icpc2015/pku_onsite.php,,,,,Yes
,beijing-2014,beijing-2015,wf-2015,2615,2014 ACM-ICPC Asia Beijing Regional Contest,2014-11-16,,,,https://web.archive.org/web/20141119204749/http://board.acmicpc.info/icpc2014/bnu_onsite.php,,,,,Yes
,beijing-2011,beijing-2014,wf-2012,796,2011 ACM-ICPC Asia Beijing Regional Contest,2011-10-23,,,,https://web.archive.org/web/20121018082908/http://board.acmicpc.info/icpc2011/bupt_onsite.php,,,,,Yes
,beijing-2008,beijing-2011,wf-2009,8,2008 Asia Beijing Contest,2008-10-26,,,,,,,,,
,beijing-2007,beijing-2008,wf-2008,966,2007 ACM Asia Programming Contest - Beijing,2007-11-11,,,https://web.archive.org/web/20071011120229/http://icpc.buaa.edu.cn/pages/,,,https://web.archive.org/web/20080915032433/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=865,,,Yes
,beijing-2006,beijing-2007,wf-2007,1142,2006 ACM Asia Programming Contest - Beijing,2006-11-12,,,https://web.archive.org/web/20080616060725/http://icpc.cs.tsinghua.edu.cn/,,,https://web.archive.org/web/20080502050953/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=784,,,Yes
,beijing-2005,beijing-2006,wf-2006,1031,2005 ACM Asia Programming Contest - Beijing,2005-11-13,,,,,,https://web.archive.org/web/20071011223813/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=742,,,Yes
,beijing-2004,beijing-2005,wf-2005,957,2004 ACM Asia Programming Contest - Beijing,2004-11-14,,,,,,https://web.archive.org/web/20071012163112/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=708,,,Yes
,beijing-2003,beijing-2004,wf-2004,1019,2003 ACM Asia Programming Contest - Beijing,2003-10-26,,,,,,"https://web.archive.org/web/20040204201701/http://www.acm.tsinghua.edu.cn/ssjg.htm, https://web.archive.org/web/20071012210100/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=666",,,Yes
,beijing-2002,beijing-2003,wf-2003,1265,2002 ACM Asia Programming Contest - Beijing,2002-10-27,,,https://web.archive.org/web/20060901165821/http://icpc.baylor.edu/past/icpc2003/regionals/Reports/www.acm.tsinghua.edu.cn/index.html,,,,https://web.archive.org/web/20090307020412/http://icpc.baylor.edu/past/icpc2003/Regionals/Reports/icpc.baylor.edu/icpc/regionals/ViewRegionalStandingsf653.html?ContestID=596,,Yes
future,xian-2026,-,wf-2027,9609,2026 ICPC Asia Xi'an Regional Contest,,,,,,,,,,
,xian-2025,xian-2026,wf-2026,9220,2025 ICPC Asia Xi'an Regional Contest,2025-10-19,,,,,,,,,
,xian-2023,xian-2025,wf-2024,7681,2023 ICPC Asia Xi'an Regional Contest,2023-10-22,,,,,,,,,
,xian-2022,xian-2023,wf-2023,5550,2022 ICPC Asia Xi'an Regional Contest,2022-11-13,,,,https://codeforces.com/gym/104077/standings,,,,,Yes
,xian-2017,xian-2022,wf-2018,3366,2017 ACM-ICPC Asia Xian Regional Contest,2017-10-29,,,,https://web.archive.org/web/20171228133414/http://board.acmicpc.info/icpc2017/nwpu_onsite.php,,,,https://icpc.global/regionals/finder/Xian-2018/standings,Yes
,xian-2014,xian-2017,wf-2015,2697,2014 ACM-ICPC Asia Xian Regional Contest,2014-10-26,,,,https://web.archive.org/web/20141029090750/http://board.acmicpc.info/icpc2014/nwpu_onsite.php,,,,https://icpc.global/regionals/finder/XIA-2015/standings,Yes
,xian-2006,xian-2014,wf-2007,1284,2006 ACM Asia Programming Contest - Xian,2006-12-17,,,,,,https://web.archive.org/web/20080502051013/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=790,,,Yes
,xian-2002,xian-2006,wf-2003,1091,2002 ACM Asia Programming Contest - Xian,2002-11-30,,,,https://web.archive.org/web/20060901164406/http://icpc.baylor.edu/past/icpc2003/regionals/Reports/unit.xjtu.edu.cn/unit/acm/jieguo.htm,,,https://web.archive.org/web/20090307020327/http://icpc.baylor.edu/past/icpc2003/Regionals/Reports/icpc.baylor.edu/icpc/regionals/ViewRegionalStandings8b0b.html?ContestID=578,,Yes
,ghuangzhou-2014,-,wf-2015,2605,2014 ACM-ICPC Asia Guangzhou Regional Contest,2014-11-23,,,,https://web.archive.org/web/20141125200141/http://board.acmicpc.info/icpc2014/scut_onsite.php,,,,https://icpc.global/regionals/finder/Guangzhou-2015/standings,Yes
,ghuangzhou-2003,ghuangzhou-2014,wf-2004,1279,2003 ACM Asia Programming Contest - Guangzhou,2003-11-23,,,,,,https://web.archive.org/web/20071012205943/http://icpc.baylor.edu/icpc/regionals/ViewRegionalStandings.asp?ContestID=652,,,Yes
future,chengdu-2026,-,wf-2027,9604,2026 ICPC Asia Chengdu Regional Contest,,,,,,,,,,
,chengdu-2025,chengdu-2026,wf-2026,9226,2025 ICPC Asia Chengdu Regional Contest,2025-10-26,,,,,,https://icpc-iiitdm.vercel.app/Icpc%202025/ICPC%20Chennai%20Onsite%202025-%20Final%20Ranklist.pdf,,,Yes
,chengdu-2024,chengdu-2025,wf-2025,9094,2024 ICPC Asia Chengdu Regional Contest,2024-10-27,,,,https://codeforces.com/gym/105486/standings,,,,https://icpc.global/regionals/finder/Chengdu-2025/standings,Yes
